concept:name,time:timestamp,case:concept:name
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-05-31 03:15:00+00:00,request for payment 82433
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-05-31 03:15:01+00:00,request for payment 73399
Request For Payment SUBMITTED by EMPLOYEE,2017-05-31 08:09:05+00:00,request for payment 83691
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-05-31 08:09:17+00:00,request for payment 83691
Request For Payment REJECTED by EMPLOYEE,2017-05-31 08:29:30+00:00,request for payment 77286
_END_,2017-05-31 08:29:31+00:00,request for payment 77286
Request Payment,2017-05-31 08:53:24+00:00,request for payment 81997
Request Payment,2017-05-31 08:54:18+00:00,request for payment 79987
Permit SUBMITTED by EMPLOYEE,2017-05-31 19:49:48+00:00,request for payment 84609
Permit FINAL_APPROVED by SUPERVISOR,2017-05-31 19:49:52+00:00,request for payment 84609
Request Payment,2017-06-01 09:57:15+00:00,request for payment 83691
Request Payment,2017-06-01 09:57:38+00:00,request for payment 75389
Permit FINAL_APPROVED by SUPERVISOR,2017-06-01 12:13:23+00:00,request for payment 82014
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-01 12:15:42+00:00,request for payment 74906
Request Payment,2017-06-01 14:37:27+00:00,request for payment 74906
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 72156
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 74787
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 75339
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 79866
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 79987
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 80546
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 80543
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 83696
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 81997
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 82548
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 82544
Payment Handled,2017-06-01 15:30:57+00:00,request for payment 82546
_END_,2017-06-01 15:30:58+00:00,request for payment 72156
_END_,2017-06-01 15:30:58+00:00,request for payment 74787
_END_,2017-06-01 15:30:58+00:00,request for payment 75339
_END_,2017-06-01 15:30:58+00:00,request for payment 79866
_END_,2017-06-01 15:30:58+00:00,request for payment 79987
_END_,2017-06-01 15:30:58+00:00,request for payment 80546
_END_,2017-06-01 15:30:58+00:00,request for payment 80543
_END_,2017-06-01 15:30:58+00:00,request for payment 82548
_END_,2017-06-01 15:30:58+00:00,request for payment 82544
_END_,2017-06-01 15:30:58+00:00,request for payment 82546
Permit SUBMITTED by EMPLOYEE,2017-06-02 07:49:52+00:00,request for payment 82564
Permit APPROVED by PRE_APPROVER,2017-06-02 07:50:01+00:00,request for payment 82564
Request Payment,2017-06-02 08:40:17+00:00,request for payment 75961
Permit SUBMITTED by EMPLOYEE,2017-06-02 12:59:01+00:00,request for payment 82505
Permit APPROVED by PRE_APPROVER,2017-06-02 12:59:03+00:00,request for payment 82505
Request For Payment SUBMITTED by EMPLOYEE,2017-06-06 07:43:11+00:00,request for payment 74417
Request For Payment APPROVED by PRE_APPROVER,2017-06-06 07:47:03+00:00,request for payment 74417
Permit FINAL_APPROVED by SUPERVISOR,2017-06-06 09:52:21+00:00,request for payment 82564
Permit FINAL_APPROVED by SUPERVISOR,2017-06-06 10:45:46+00:00,request for payment 82505
Permit SUBMITTED by EMPLOYEE,2017-06-06 11:21:23+00:00,request for payment 82909
Permit APPROVED by PRE_APPROVER,2017-06-06 11:21:28+00:00,request for payment 82909
Permit APPROVED by SUPERVISOR,2017-06-06 11:59:16+00:00,request for payment 82909
Permit FINAL_APPROVED by DIRECTOR,2017-06-06 11:59:16+00:00,request for payment 82909
Permit SUBMITTED by EMPLOYEE,2017-06-07 11:25:59+00:00,request for payment 80606
Permit SUBMITTED by EMPLOYEE,2017-06-07 11:25:59+00:00,request for payment 80608
Permit APPROVED by PRE_APPROVER,2017-06-07 11:27:18+00:00,request for payment 80606
Permit APPROVED by PRE_APPROVER,2017-06-07 11:27:18+00:00,request for payment 80608
Permit SUBMITTED by EMPLOYEE,2017-06-07 12:11:36+00:00,request for payment 85401
Permit FINAL_APPROVED by SUPERVISOR,2017-06-07 12:11:38+00:00,request for payment 85401
Request Payment,2017-06-07 12:39:12+00:00,request for payment 82482
Request For Payment SUBMITTED by EMPLOYEE,2017-06-07 13:08:54+00:00,request for payment 82564
Request For Payment APPROVED by PRE_APPROVER,2017-06-07 13:11:21+00:00,request for payment 82564
Request For Payment SUBMITTED by EMPLOYEE,2017-06-07 13:26:13+00:00,request for payment 78108
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-07 13:26:42+00:00,request for payment 78108
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-07 13:33:08+00:00,request for payment 74417
Request For Payment SUBMITTED by EMPLOYEE,2017-06-07 17:41:28+00:00,request for payment 71973
Request For Payment APPROVED by PRE_APPROVER,2017-06-07 17:56:06+00:00,request for payment 71973
Permit FINAL_APPROVED by SUPERVISOR,2017-06-08 06:27:15+00:00,request for payment 80606
Permit FINAL_APPROVED by SUPERVISOR,2017-06-08 06:27:15+00:00,request for payment 80608
Request Payment,2017-06-08 09:55:31+00:00,request for payment 82433
Request For Payment REJECTED by MISSING,2017-06-08 09:59:48+00:00,request for payment 73399
_END_,2017-06-08 09:59:49+00:00,request for payment 73399
Permit SUBMITTED by EMPLOYEE,2017-06-08 10:20:08+00:00,request for payment 82927
Permit APPROVED by PRE_APPROVER,2017-06-08 10:20:19+00:00,request for payment 82927
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-08 10:30:41+00:00,request for payment 71973
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-08 10:32:37+00:00,request for payment 82564
Permit FINAL_APPROVED by SUPERVISOR,2017-06-08 11:39:32+00:00,request for payment 82927
Permit SUBMITTED by EMPLOYEE,2017-06-08 14:28:18+00:00,request for payment 80122
Permit SUBMITTED by EMPLOYEE,2017-06-08 14:28:18+00:00,request for payment 80119
Permit SUBMITTED by EMPLOYEE,2017-06-08 14:28:18+00:00,request for payment 80124
Permit SUBMITTED by EMPLOYEE,2017-06-08 14:28:18+00:00,request for payment 80126
Permit APPROVED by PRE_APPROVER,2017-06-08 15:06:23+00:00,request for payment 80122
Permit APPROVED by PRE_APPROVER,2017-06-08 15:06:23+00:00,request for payment 80119
Permit APPROVED by PRE_APPROVER,2017-06-08 15:06:23+00:00,request for payment 80124
Permit APPROVED by PRE_APPROVER,2017-06-08 15:06:23+00:00,request for payment 80126
Payment Handled,2017-06-08 15:30:58+00:00,request for payment 75961
Payment Handled,2017-06-08 15:30:58+00:00,request for payment 75389
Payment Handled,2017-06-08 15:30:58+00:00,request for payment 74906
Payment Handled,2017-06-08 15:30:58+00:00,request for payment 83691
_END_,2017-06-08 15:30:59+00:00,request for payment 75961
_END_,2017-06-08 15:30:59+00:00,request for payment 75389
_END_,2017-06-08 15:30:59+00:00,request for payment 74906
Request For Payment SUBMITTED by EMPLOYEE,2017-06-09 09:17:16+00:00,request for payment 75321
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-09 09:17:25+00:00,request for payment 75321
Request For Payment SUBMITTED by EMPLOYEE,2017-06-09 10:56:26+00:00,request for payment 75387
Request For Payment APPROVED by PRE_APPROVER,2017-06-09 10:56:52+00:00,request for payment 75387
Request Payment,2017-06-09 14:01:34+00:00,request for payment 71973
Request Payment,2017-06-09 14:01:34+00:00,request for payment 78108
Request Payment,2017-06-09 14:20:20+00:00,request for payment 75321
Request For Payment SUBMITTED by EMPLOYEE,2017-06-10 13:29:19+00:00,request for payment 80002
Request For Payment APPROVED by PRE_APPROVER,2017-06-10 13:29:22+00:00,request for payment 80002
Permit APPROVED by SUPERVISOR,2017-06-12 06:57:36+00:00,request for payment 80122
Permit APPROVED by SUPERVISOR,2017-06-12 06:57:36+00:00,request for payment 80119
Permit APPROVED by SUPERVISOR,2017-06-12 06:57:36+00:00,request for payment 80124
Permit APPROVED by SUPERVISOR,2017-06-12 06:57:36+00:00,request for payment 80126
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-12 07:03:08+00:00,request for payment 75387
Permit SUBMITTED by EMPLOYEE,2017-06-12 08:05:44+00:00,request for payment 80247
Permit APPROVED by PRE_APPROVER,2017-06-12 08:05:47+00:00,request for payment 80247
Permit FINAL_APPROVED by SUPERVISOR,2017-06-12 08:08:58+00:00,request for payment 80247
Request Payment,2017-06-12 09:40:43+00:00,request for payment 82564
Request Payment,2017-06-12 09:45:51+00:00,request for payment 74417
Permit SUBMITTED by EMPLOYEE,2017-06-12 12:23:15+00:00,request for payment 80027
Permit APPROVED by PRE_APPROVER,2017-06-12 12:23:24+00:00,request for payment 80027
Request For Payment SUBMITTED by EMPLOYEE,2017-06-12 12:58:51+00:00,request for payment 85401
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-12 13:00:40+00:00,request for payment 85401
Payment Handled,2017-06-12 15:31:02+00:00,request for payment 71973
Payment Handled,2017-06-12 15:31:02+00:00,request for payment 78108
Payment Handled,2017-06-12 15:31:02+00:00,request for payment 75321
Payment Handled,2017-06-12 15:31:02+00:00,request for payment 82433
Payment Handled,2017-06-12 15:31:02+00:00,request for payment 82482
_END_,2017-06-12 15:31:03+00:00,request for payment 71973
_END_,2017-06-12 15:31:03+00:00,request for payment 78108
_END_,2017-06-12 15:31:03+00:00,request for payment 75321
_END_,2017-06-12 15:31:03+00:00,request for payment 82433
_END_,2017-06-12 15:31:03+00:00,request for payment 82482
Permit FINAL_APPROVED by SUPERVISOR,2017-06-13 06:18:59+00:00,request for payment 80027
Permit SUBMITTED by EMPLOYEE,2017-06-13 09:51:10+00:00,request for payment 80042
Permit FINAL_APPROVED by SUPERVISOR,2017-06-13 09:51:12+00:00,request for payment 80042
Permit FINAL_APPROVED by DIRECTOR,2017-06-13 09:53:28+00:00,request for payment 80122
Permit FINAL_APPROVED by DIRECTOR,2017-06-13 09:53:28+00:00,request for payment 80119
Permit FINAL_APPROVED by DIRECTOR,2017-06-13 09:53:28+00:00,request for payment 80124
Permit FINAL_APPROVED by DIRECTOR,2017-06-13 09:53:28+00:00,request for payment 80126
Request For Payment SUBMITTED by EMPLOYEE,2017-06-13 10:03:23+00:00,request for payment 80042
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-13 10:03:29+00:00,request for payment 80042
Request For Payment SUBMITTED by EMPLOYEE,2017-06-13 10:30:50+00:00,request for payment 75155
Request For Payment APPROVED by PRE_APPROVER,2017-06-13 10:31:22+00:00,request for payment 75155
Request Payment,2017-06-13 10:45:55+00:00,request for payment 85401
Request Payment,2017-06-13 11:39:51+00:00,request for payment 75387
Request For Payment SUBMITTED by EMPLOYEE,2017-06-13 11:55:12+00:00,request for payment 74504
Request For Payment APPROVED by PRE_APPROVER,2017-06-13 11:57:21+00:00,request for payment 74504
Request For Payment SUBMITTED by EMPLOYEE,2017-06-14 08:29:58+00:00,request for payment 82927
Request For Payment APPROVED by PRE_APPROVER,2017-06-14 08:30:15+00:00,request for payment 82927
Permit SUBMITTED by EMPLOYEE,2017-06-14 12:03:23+00:00,request for payment 80069
Permit FINAL_APPROVED by SUPERVISOR,2017-06-14 12:03:26+00:00,request for payment 80069
Request Payment,2017-06-14 13:25:42+00:00,request for payment 80042
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-15 06:35:57+00:00,request for payment 82927
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-15 07:04:40+00:00,request for payment 75155
Permit SUBMITTED by EMPLOYEE,2017-06-15 07:33:06+00:00,request for payment 86374
Permit FINAL_APPROVED by SUPERVISOR,2017-06-15 07:33:08+00:00,request for payment 86374
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-15 08:01:39+00:00,request for payment 80002
Request For Payment SUBMITTED by EMPLOYEE,2017-06-15 08:06:20+00:00,request for payment 86374
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-15 08:11:53+00:00,request for payment 86374
Request Payment,2017-06-15 08:31:11+00:00,request for payment 75155
Request For Payment SUBMITTED by EMPLOYEE,2017-06-15 08:54:46+00:00,request for payment 73397
Request For Payment APPROVED by PRE_APPROVER,2017-06-15 08:55:22+00:00,request for payment 73397
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-15 09:26:19+00:00,request for payment 73397
Request Payment,2017-06-15 09:39:03+00:00,request for payment 73397
Request Payment,2017-06-15 13:27:54+00:00,request for payment 86374
Payment Handled,2017-06-15 15:31:12+00:00,request for payment 75387
Payment Handled,2017-06-15 15:31:12+00:00,request for payment 74417
Payment Handled,2017-06-15 15:31:12+00:00,request for payment 82564
Payment Handled,2017-06-15 15:31:12+00:00,request for payment 85401
_END_,2017-06-15 15:31:13+00:00,request for payment 75387
_END_,2017-06-15 15:31:13+00:00,request for payment 74417
_END_,2017-06-15 15:31:13+00:00,request for payment 82564
_END_,2017-06-15 15:31:13+00:00,request for payment 85401
Request For Payment SUBMITTED by EMPLOYEE,2017-06-16 12:09:21+00:00,request for payment 72280
Request For Payment APPROVED by PRE_APPROVER,2017-06-16 12:11:41+00:00,request for payment 72280
Request For Payment SUBMITTED by EMPLOYEE,2017-06-19 06:00:34+00:00,request for payment 73337
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-19 06:00:59+00:00,request for payment 73337
Permit SUBMITTED by EMPLOYEE,2017-06-19 07:35:39+00:00,request for payment 85564
Permit SUBMITTED by EMPLOYEE,2017-06-19 07:35:39+00:00,request for payment 85566
Payment Handled,2017-06-19 15:31:16+00:00,request for payment 75155
Payment Handled,2017-06-19 15:31:16+00:00,request for payment 73397
Payment Handled,2017-06-19 15:31:16+00:00,request for payment 80042
Payment Handled,2017-06-19 15:31:16+00:00,request for payment 86374
_END_,2017-06-19 15:31:17+00:00,request for payment 75155
_END_,2017-06-19 15:31:17+00:00,request for payment 73397
_END_,2017-06-19 15:31:17+00:00,request for payment 80042
_END_,2017-06-19 15:31:17+00:00,request for payment 86374
Permit SUBMITTED by EMPLOYEE,2017-06-19 20:07:57+00:00,request for payment 82170
Permit SUBMITTED by EMPLOYEE,2017-06-19 20:07:57+00:00,request for payment 82168
Permit REJECTED by SUPERVISOR,2017-06-19 20:08:12+00:00,request for payment 82170
Permit REJECTED by SUPERVISOR,2017-06-19 20:08:12+00:00,request for payment 82168
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-20 03:15:19+00:00,request for payment 74504
Permit FINAL_APPROVED by SUPERVISOR,2017-06-20 06:49:45+00:00,request for payment 85564
Permit FINAL_APPROVED by SUPERVISOR,2017-06-20 06:49:45+00:00,request for payment 85566
Request For Payment SUBMITTED by EMPLOYEE,2017-06-20 09:29:34+00:00,request for payment 85564
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-20 09:29:55+00:00,request for payment 85564
Request For Payment SUBMITTED by EMPLOYEE,2017-06-20 09:31:01+00:00,request for payment 85566
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-20 09:31:04+00:00,request for payment 85566
Permit SUBMITTED by EMPLOYEE,2017-06-20 10:11:38+00:00,request for payment 83933
Permit APPROVED by PRE_APPROVER,2017-06-20 10:12:09+00:00,request for payment 83933
Permit REJECTED by EMPLOYEE,2017-06-20 10:28:17+00:00,request for payment 82170
Permit REJECTED by EMPLOYEE,2017-06-20 10:28:17+00:00,request for payment 82168
Request Payment,2017-06-20 10:32:52+00:00,request for payment 85566
Request Payment,2017-06-20 10:33:13+00:00,request for payment 85564
Permit SUBMITTED by EMPLOYEE,2017-06-20 11:29:57+00:00,request for payment 82170
Permit SUBMITTED by EMPLOYEE,2017-06-20 11:29:57+00:00,request for payment 82168
Permit FINAL_APPROVED by SUPERVISOR,2017-06-20 11:30:06+00:00,request for payment 82170
Permit FINAL_APPROVED by SUPERVISOR,2017-06-20 11:30:06+00:00,request for payment 82168
Permit FINAL_APPROVED by SUPERVISOR,2017-06-20 11:32:19+00:00,request for payment 83933
Request Payment,2017-06-20 14:41:46+00:00,request for payment 73337
Request For Payment SUBMITTED by EMPLOYEE,2017-06-21 08:00:20+00:00,request for payment 83694
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-21 08:00:27+00:00,request for payment 83694
Request For Payment SUBMITTED by EMPLOYEE,2017-06-21 11:17:49+00:00,request for payment 83062
Request For Payment APPROVED by SUPERVISOR,2017-06-21 11:19:12+00:00,request for payment 83062
Request Payment,2017-06-21 11:31:30+00:00,request for payment 83694
Request For Payment SUBMITTED by EMPLOYEE,2017-06-21 13:33:13+00:00,request for payment 80069
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-21 13:34:01+00:00,request for payment 80069
Request For Payment SUBMITTED by EMPLOYEE,2017-06-21 17:21:16+00:00,request for payment 82170
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-06-21 17:21:46+00:00,request for payment 82170
Request For Payment FINAL_APPROVED by DIRECTOR,2017-06-22 08:18:50+00:00,request for payment 83062
Permit SUBMITTED by EMPLOYEE,2017-06-22 10:48:36+00:00,request for payment 81490
Permit APPROVED by PRE_APPROVER,2017-06-22 10:48:39+00:00,request for payment 81490
