concept:name,time:timestamp,case:concept:name
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 11:23:04+00:00,request for payment 159065
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 11:23:54+00:00,request for payment 159065
Request Payment,2018-01-31 11:34:35+00:00,request for payment 158941
Request Payment,2018-01-31 11:34:36+00:00,request for payment 157823
Request Payment,2018-01-31 11:34:39+00:00,request for payment 155696
Request Payment,2018-01-31 11:34:40+00:00,request for payment 158657
Request Payment,2018-01-31 11:35:35+00:00,request for payment 156746
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 11:38:04+00:00,request for payment 156751
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 11:42:12+00:00,request for payment 156751
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 12:14:20+00:00,request for payment 159071
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 12:15:14+00:00,request for payment 159071
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 12:20:29+00:00,request for payment 156230
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 12:20:43+00:00,request for payment 156230
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 12:26:31+00:00,request for payment 156235
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 12:29:23+00:00,request for payment 156235
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 12:46:43+00:00,request for payment 159077
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 12:47:02+00:00,request for payment 159077
Request For Payment SAVED by EMPLOYEE,2018-01-31 12:48:27+00:00,request for payment 155576
_END_,2018-01-31 12:48:28+00:00,request for payment 155576
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 13:02:30+00:00,request for payment 159083
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 13:03:08+00:00,request for payment 159083
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 13:05:13+00:00,request for payment 159088
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 13:05:29+00:00,request for payment 159088
Request Payment,2018-01-31 13:28:32+00:00,request for payment 158366
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 13:30:41+00:00,request for payment 157942
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 13:51:39+00:00,request for payment 155578
Request For Payment REJECTED by ADMINISTRATION,2018-01-31 13:52:01+00:00,request for payment 155578
Request Payment,2018-01-31 13:52:16+00:00,request for payment 158707
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 13:56:52+00:00,request for payment 154682
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 13:57:36+00:00,request for payment 159017
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 14:00:55+00:00,request for payment 154682
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 14:09:49+00:00,request for payment 156029
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 14:09:57+00:00,request for payment 158973
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 14:11:14+00:00,request for payment 158973
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 14:11:25+00:00,request for payment 156029
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 14:41:41+00:00,request for payment 159065
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 14:42:20+00:00,request for payment 157360
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 14:48:24+00:00,request for payment 154682
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 14:49:04+00:00,request for payment 156215
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 14:49:30+00:00,request for payment 158914
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 14:49:44+00:00,request for payment 159028
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 14:59:50+00:00,request for payment 156225
Request Payment,2018-01-31 15:03:07+00:00,request for payment 158909
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 15:07:52+00:00,request for payment 159071
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 15:18:03+00:00,request for payment 158919
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 15:47:52+00:00,request for payment 158957
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 15:47:59+00:00,request for payment 158957
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 15:49:37+00:00,request for payment 158973
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 15:52:28+00:00,request for payment 158930
Request For Payment APPROVED by BUDGET OWNER,2018-01-31 15:54:02+00:00,request for payment 158739
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 15:55:05+00:00,request for payment 154688
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 15:57:27+00:00,request for payment 154688
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 16:03:58+00:00,request for payment 159253
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 16:06:36+00:00,request for payment 159253
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 16:12:37+00:00,request for payment 153414
Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 18:57:31+00:00,request for payment 156034
Request For Payment APPROVED by ADMINISTRATION,2018-01-31 18:57:34+00:00,request for payment 156034
Request Payment,2018-01-31 19:00:38+00:00,request for payment 156200
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-31 21:56:38+00:00,request for payment 158739
Request Payment,2018-01-31 21:56:40+00:00,request for payment 158739
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 04:15:22+00:00,request for payment 158414
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 04:15:23+00:00,request for payment 158525
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 06:35:02+00:00,request for payment 155582
Request For Payment REJECTED by ADMINISTRATION,2018-02-01 06:35:08+00:00,request for payment 155582
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 06:35:32+00:00,request for payment 159049
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 06:36:18+00:00,request for payment 159049
Request Payment,2018-02-01 07:23:38+00:00,request for payment 158904
Request Payment,2018-02-01 07:23:55+00:00,request for payment 158899
Request Payment,2018-02-01 07:24:33+00:00,request for payment 156024
Request Payment,2018-02-01 07:28:33+00:00,request for payment 159038
Request Payment,2018-02-01 07:29:08+00:00,request for payment 156220
Request Payment,2018-02-01 07:29:18+00:00,request for payment 157341
Request Payment,2018-02-01 07:29:20+00:00,request for payment 158436
Request Payment,2018-02-01 07:29:36+00:00,request for payment 158425
Request Payment,2018-02-01 07:30:05+00:00,request for payment 155276
Request Payment,2018-02-01 07:30:06+00:00,request for payment 155029
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 07:45:24+00:00,request for payment 158973
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 07:57:00+00:00,request for payment 159054
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 07:58:15+00:00,request for payment 159054
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 08:02:53+00:00,request for payment 159093
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 08:02:57+00:00,request for payment 159093
Request Payment,2018-02-01 08:07:13+00:00,request for payment 154672
Request Payment,2018-02-01 08:07:15+00:00,request for payment 158566
Request Payment,2018-02-01 08:07:17+00:00,request for payment 158560
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 08:13:19+00:00,request for payment 154682
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 08:17:41+00:00,request for payment 154693
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 08:22:40+00:00,request for payment 154693
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 08:47:16+00:00,request for payment 155685
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 09:01:45+00:00,request for payment 158766
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:03:37+00:00,request for payment 155822
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 09:03:37+00:00,request for payment 158766
Request Payment,2018-02-01 09:08:19+00:00,request for payment 155307
Request Payment,2018-02-01 09:10:29+00:00,request for payment 158431
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 09:11:49+00:00,request for payment 159054
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:21:39+00:00,request for payment 159253
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:22:26+00:00,request for payment 159088
Request Payment,2018-02-01 09:24:33+00:00,request for payment 155494
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:24:43+00:00,request for payment 156235
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:27:08+00:00,request for payment 156230
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 09:28:17+00:00,request for payment 154981
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 09:28:27+00:00,request for payment 154981
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:28:43+00:00,request for payment 155317
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:29:02+00:00,request for payment 156751
Request For Payment REJECTED by SUPERVISOR,2018-02-01 09:30:26+00:00,request for payment 158756
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 09:31:12+00:00,request for payment 158919
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 09:51:30+00:00,request for payment 156240
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 09:59:50+00:00,request for payment 156240
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 10:01:52+00:00,request for payment 159011
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 10:02:22+00:00,request for payment 155711
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 10:02:53+00:00,request for payment 158442
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 10:26:39+00:00,request for payment 155344
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 10:29:10+00:00,request for payment 156039
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 10:30:58+00:00,request for payment 156039
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 10:39:51+00:00,request for payment 155586
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 10:40:20+00:00,request for payment 155586
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 11:00:19+00:00,request for payment 159098
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 11:00:31+00:00,request for payment 159098
Request Payment,2018-02-01 11:06:19+00:00,request for payment 158930
Request Payment,2018-02-01 11:06:20+00:00,request for payment 155680
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 11:06:41+00:00,request for payment 155886
Request Payment,2018-02-01 11:06:58+00:00,request for payment 155904
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 11:17:09+00:00,request for payment 157321
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 11:19:38+00:00,request for payment 156756
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 11:19:46+00:00,request for payment 156756
Request For Payment SAVED by EMPLOYEE,2018-02-01 11:20:18+00:00,request for payment 156044
_END_,2018-02-01 11:20:19+00:00,request for payment 156044
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 11:20:22+00:00,request for payment 158205
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 11:23:49+00:00,request for payment 156240
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 11:25:00+00:00,request for payment 159083
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 11:25:56+00:00,request for payment 159077
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 11:26:32+00:00,request for payment 158946
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 11:29:15+00:00,request for payment 155910
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 11:29:57+00:00,request for payment 155669
Request For Payment APPROVED by SUPERVISOR,2018-02-01 11:31:04+00:00,request for payment 155290
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 12:01:21+00:00,request for payment 156046
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 12:02:47+00:00,request for payment 156046
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 12:08:19+00:00,request for payment 154981
Request Payment,2018-02-01 12:16:35+00:00,request for payment 159083
Request Payment,2018-02-01 12:16:37+00:00,request for payment 159077
Request Payment,2018-02-01 12:25:13+00:00,request for payment 157360
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 12:25:28+00:00,request for payment 159071
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 12:28:11+00:00,request for payment 159060
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 12:32:42+00:00,request for payment 159060
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 12:54:27+00:00,request for payment 155586
Request Payment,2018-02-01 12:57:33+00:00,request for payment 155910
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 12:58:27+00:00,request for payment 159344
Request Payment,2018-02-01 12:58:34+00:00,request for payment 158946
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 12:59:50+00:00,request for payment 159344
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 13:11:11+00:00,request for payment 154700
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 13:11:14+00:00,request for payment 154700
Request Payment,2018-02-01 13:17:11+00:00,request for payment 159071
Request Payment,2018-02-01 13:22:58+00:00,request for payment 158919
Request Payment,2018-02-01 13:27:41+00:00,request for payment 156225
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 14:03:28+00:00,request for payment 155161
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 14:03:32+00:00,request for payment 155161
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 14:22:10+00:00,request for payment 154700
Request For Payment APPROVED by BUDGET OWNER,2018-02-01 14:28:26+00:00,request for payment 155161
Request Payment,2018-02-01 14:31:31+00:00,request for payment 155886
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 14:34:22+00:00,request for payment 159103
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 14:38:18+00:00,request for payment 159103
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 14:40:37+00:00,request for payment 159349
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 14:40:42+00:00,request for payment 159349
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 14:43:48+00:00,request for payment 159354
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 14:43:56+00:00,request for payment 159354
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 15:07:49+00:00,request for payment 156761
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 15:08:02+00:00,request for payment 156761
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 15:13:38+00:00,request for payment 154700
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-01 15:13:42+00:00,request for payment 158701
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 15:14:54+00:00,request for payment 159258
Request For Payment SUBMITTED by EMPLOYEE,2018-02-01 15:17:17+00:00,request for payment 156051
Request For Payment APPROVED by ADMINISTRATION,2018-02-01 15:18:03+00:00,request for payment 156051
